date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded
2025-10-15,North Delhi,32000000.0,30.552874049217756,8.51423897135913,74.85310103761141,4818793963.231607,10,15,2,2025,4818857791.6720085,4816969201.270966,4822381206.187614,30.7199200735015,4818985448.552812,137885.19064655196,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,2
2025-10-16,North Delhi,32000000.0,30.385828024934014,7.502683526415863,72.39841171046015,4818730134.791205,10,16,3,2025,4818793963.231607,4819176933.874015,4821196671.755337,30.552874049217756,4818921620.11241,137885.19065368897,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,2
2025-10-17,North Delhi,32000000.0,30.218782000650272,6.491128081472596,69.94372238330888,4818666306.350804,10,17,4,2025,4818730134.791205,4819113105.433614,4820012137.323058,30.385828024934014,4818857791.6720085,137885.19066082602,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,2
2025-10-18,North Delhi,32000000.0,30.05173597636653,5.479572636529328,67.48903305615762,4818602477.910403,10,18,5,2025,4818666306.350804,4819049276.993213,4818827602.8907795,30.218782000650272,4818793963.2316065,137885.19066796303,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,2
2025-10-19,North Delhi,32000000.0,30.303927790950507,5.570659358267751,66.49848793302434,4817995250.832113,10,19,6,2025,4818602477.910403,4818985448.552811,4817643068.458502,30.05173597636653,4818652506.414365,309644.5827391255,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,2
2025-10-20,North Delhi,32000000.0,30.556119605534484,5.661746080006173,65.50794280989106,4817388023.753822,10,20,0,2025,4817995250.832113,4818921620.11241,4816202268.56321,30.303927790950507,4818433421.220281,542491.8687912817,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7907757369376986,-0.6121059825476627,2
2025-10-21,North Delhi,32000000.0,30.808311420118464,5.752832801744596,64.51739768675777,4816780796.675531,10,21,1,2025,4817388023.753822,4818857791.6720085,4814761468.667916,30.556119605534484,4818136707.649355,785343.828066601,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,2
2025-10-22,North Delhi,32000000.0,31.06050323470244,5.843919523483018,63.52685256362449,4816173569.597241,10,22,2,2025,4816780796.675531,4818793963.231607,4816969201.270966,30.808311420118464,4817762365.701589,1011730.5655839308,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,2
2025-10-23,North Delhi,32000000.0,34.360138723663106,8.497527764991354,65.62014323812993,4814943479.230171,10,23,3,2025,4816173569.597241,4818730134.791205,4819176933.874015,31.06050323470244,4817221414.907156,1360315.0381478996,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,2
2025-10-24,North Delhi,32000000.0,37.659774212623766,11.15113600649969,67.71343391263537,4813713388.863102,10,24,4,2025,4814943479.230171,4818666306.350804,4819113105.433614,34.360138723663106,4816513855.266055,1723213.7099059632,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.15142777750457667,2
2025-10-25,North Delhi,32000000.0,37.087028370172106,11.091302218569526,69.52767409087433,4814457499.808507,10,25,5,2025,4813713388.863102,4818602477.910403,4819049276.993213,37.659774212623766,4815921715.537212,1593143.6401113248,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203,2
2025-10-26,North Delhi,32000000.0,36.51428252772045,11.03146843063936,71.34191426911327,4815201610.753912,10,26,6,2025,4814457499.808507,4817995250.832113,4818985448.552811,37.087028370172106,4815522624.09747,1312295.9769710635,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8486442574947509,0.5289640103269624,2
2025-10-27,North Delhi,32000000.0,35.94153668526879,10.971634642709194,73.15615444735224,4815945721.699316,10,27,0,2025,4815201610.753912,4817388023.753822,4818921620.11241,36.51428252772045,4815316580.946826,1059468.7057173795,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.72479278722912,0.6889669190756865,2
2025-10-28,North Delhi,32000000.0,35.36879084281713,10.91180085477903,74.9703946255912,4816689832.644721,10,28,1,2025,4815945721.699316,4816780796.675531,4818857791.6720085,35.94153668526879,4815303586.085281,1038873.9168739165,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,2
2025-10-29,North Delhi,32000000.0,34.79604500036547,10.851967066848864,76.78463480383016,4817433943.590126,10,29,2,2025,4816689832.644721,4816173569.597241,4818793963.231607,35.36879084281713,4815483639.512836,1292940.52588633,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.3943558551133187,0.9189578116202306,2
2025-10-30,North Delhi,32000000.0,34.22329915791381,10.792133278918698,78.5988749820691,4818178054.535531,10,30,3,2025,4817433943.590126,4814943479.230171,4818730134.791205,34.79604500036547,4815945721.699316,1607463.362718753,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.20129852008866114,0.9795299412524943,2
2025-10-31,North Delhi,32000000.0,33.65055331546215,10.732299490988533,80.41311516030807,4818922165.480936,10,31,4,2025,4818178054.535531,4813713388.863102,4818666306.350804,34.22329915791381,4816689832.644721,1607463.3627107881,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2
2025-11-01,North Delhi,32000000.0,33.07780747301049,10.672465703058368,82.22735533854703,4819666276.426341,11,1,5,2025,4818922165.480936,4814457499.808507,4818602477.910403,33.65055331546215,4817433943.590126,1607463.3627028235,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,2
2025-11-02,North Delhi,32000000.0,32.50506163055883,10.612631915128203,84.04159551678597,4820410387.371745,11,2,6,2025,4819666276.426341,4815201610.753912,4817995250.832113,33.07780747301049,4818178054.535531,1607463.3626946197,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,2
2025-11-03,North Delhi,32000000.0,31.93231578810717,10.552798127198036,85.85583569502494,4821154498.31715,11,3,0,2025,4820410387.371745,4815945721.699316,4817388023.753822,32.50506163055883,4818922165.480936,1607463.3626861768,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.5712682150947923,0.8207634412072763,2
2025-11-04,North Delhi,32000000.0,31.35956994565551,10.492964339267871,87.6700758732639,4821898609.262555,11,4,1,2025,4821154498.31715,4816689832.644721,4816780796.675531,31.93231578810717,4819666276.42634,1607463.3626777339,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,2
2025-11-05,North Delhi,32000000.0,31.974138022316776,9.330240467432766,84.88890920874195,4821183699.058306,11,5,2,2025,4821898609.262555,4817433943.590126,4816173569.597241,31.35956994565551,4820201955.778937,1342524.0993961126,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,2
2025-11-06,North Delhi,32000000.0,32.58870609897804,8.167516595597663,82.10774254421999,4820468788.854056,11,6,3,2025,4821183699.058306,4818178054.535531,4814943479.230171,31.974138022316776,4820529203.538727,1003295.5461534949,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,2
2025-11-07,North Delhi,32000000.0,33.2032741756393,7.0047927237625585,79.32657587969803,4819753878.649807,11,7,4,2025,4820468788.854056,4818922165.480936,4813713388.863102,32.58870609897804,4820648019.705709,812336.9693873685,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,2
2025-11-08,North Delhi,32000000.0,33.817842252300565,5.842068851927454,76.54540921517608,4819038968.445558,11,8,5,2025,4819753878.649807,4819666276.426341,4814457499.808507,33.2032741756393,4820558404.279882,959892.1580406923,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,2
2025-11-09,North Delhi,32000000.0,34.43241032896183,4.67934498009235,73.76424255065413,4818324058.241308,11,9,6,2025,4819038968.445558,4820410387.371745,4815201610.753912,33.817842252300565,4820260357.261249,1283025.5108046397,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,2
2025-11-10,North Delhi,32000000.0,35.04697840562309,3.5166211082572456,70.98307588613217,4817609148.037059,11,10,0,2025,4818324058.241308,4821154498.31715,4815945721.699316,34.43241032896183,4819753878.649807,1544382.552133492,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8978045395707416,-0.4403941515576344,2
2025-11-11,North Delhi,32000000.0,33.00116314067667,9.477141123689595,80.0927082697033,4816513348.766239,11,11,1,2025,4817609148.037059,4821898609.262555,4816689832.644721,35.04697840562309,4818984555.721762,1636503.6386503358,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,2
2025-11-12,North Delhi,32000000.0,30.955347875730236,15.437661139121944,89.20234065327442,4815417549.49542,11,12,2,2025,4816513348.766239,4821183699.058306,4817433943.590126,33.00116314067667,4818160820.0699215,1789151.753921673,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,2
2025-11-13,North Delhi,32000000.0,37.76660091130374,9.420781951779585,73.57797949459895,4818226928.876491,11,13,3,2025,4815417549.49542,4820468788.854056,4818178054.535531,30.955347875730236,4817840554.35884,1481330.6842912617,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,2
2025-11-14,North Delhi,32000000.0,32.94831651272845,10.05551929088458,60.58725740693132,4818241141.812335,11,14,4,2025,4818226928.876491,4819753878.649807,4818922165.480936,37.76660091130374,4817624449.096345,1247583.9084357498,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,2
2025-11-15,North Delhi,32000000.0,32.68744318593552,9.88592252090077,65.36651742306313,4817857010.319273,11,15,5,2025,4818241141.812335,4819038968.445558,4819666276.426341,32.94831651272845,4817455597.935447,1094869.7321993401,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,2
2025-11-16,North Delhi,32000000.0,32.426569859142596,9.71632575091696,70.14577743919494,4817472878.82621,11,16,6,2025,4817857010.319273,4818324058.241308,4820410387.371745,32.68744318593552,4817334000.876146,1027538.5471648573,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,2
2025-11-17,North Delhi,32000000.0,32.16569653234968,9.546728980933148,74.92503745532674,4817088747.333148,11,17,0,2025,4817472878.82621,4817609148.037059,4821154498.31715,32.426569859142596,4817259657.918445,1023129.8392799607,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.2993631229733582,-0.9541392564000488,2
2025-11-18,North Delhi,32000000.0,31.904823205556752,9.377132210949338,79.70429747145855,4816704615.840085,11,18,1,2025,4817088747.333148,4816513348.766239,4821898609.262555,32.16569653234968,4817286981.786138,1002217.2261215491,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,2
2025-11-19,North Delhi,32000000.0,31.643949878763827,9.207535440965527,84.48355748759036,4816320484.347023,11,19,2,2025,4816704615.840085,4815417549.49542,4821183699.058306,31.904823205556752,4817415972.479223,747161.9891185618,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,2
2025-11-20,North Delhi,32000000.0,32.29893852057544,10.380998405273766,81.30468843379623,4815776210.928256,11,20,3,2025,4816320484.347023,4818226928.876491,4820468788.854056,31.643949878763827,4817065869.91519,868204.2056580685,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,2
2025-11-21,North Delhi,32000000.0,32.95392716238705,11.554461369582008,78.12581938000208,4815231937.509489,11,21,4,2025,4815776210.928256,4818241141.812335,4819753878.649807,32.29893852057544,4816635983.586212,931942.3714287392,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,2
2025-11-22,North Delhi,32000000.0,33.608915804198666,12.727924333890247,74.94695032620795,4814687664.090722,11,22,5,2025,4815231937.509489,4817857010.319273,4819038968.445558,32.95392716238705,4816183219.839276,1006742.0227278098,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,2
2025-11-23,North Delhi,32000000.0,34.26390444601029,13.901387298198486,71.76808127241382,4814143390.671955,11,23,6,2025,4814687664.090722,4817472878.82621,4818324058.241308,33.608915804198666,4815707578.674382,1079754.4556623492,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,2
2025-11-24,North Delhi,32000000.0,34.9188930878219,15.074850262506727,68.58921221861968,4813599117.253188,11,24,0,2025,4814143390.671955,4817088747.333148,4817609148.037059,34.26390444601029,4815209060.091532,1139704.3012557498,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.9884683243281114,0.15142777750457667,2
2025-11-25,North Delhi,32000000.0,35.57388172963351,16.248313226814965,65.41034316482555,4813054843.834421,11,25,1,2025,4813599117.253188,4816704615.840085,4816513348.766239,34.9188930878219,4814687664.090722,1175764.9654338988,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.9377521321470804,0.3473052528448203,2
2025-11-26,North Delhi,32000000.0,36.228870371445126,17.421776191123207,62.23147411103141,4812510570.415654,11,26,2,2025,4813054843.834421,4816320484.347023,4815417549.49542,35.57388172963351,4814143390.671956,1175764.9654411464,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8486442574947509,0.5289640103269624,2
2025-11-27,North Delhi,32000000.0,27.883754933951472,17.80825137630419,63.54082553901471,4815757132.335582,11,27,3,2025,4812510570.415654,4815776210.928256,4818226928.876491,36.228870371445126,4814140665.158716,1171363.001829774,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.72479278722912,0.6889669190756865,2
2025-11-28,North Delhi,32000000.0,27.845227196140463,14.675174709508507,65.6430665398485,4816504058.5538645,11,28,4,2025,4815757132.335582,4815231937.509489,4818241141.812335,27.883754933951472,4814322396.736484,1437365.4212053886,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,2
2025-11-29,North Delhi,32000000.0,27.806699458329458,11.542098042712821,67.7453075406823,4817250984.772146,11,29,5,2025,4816504058.5538645,4814687664.090722,4817857010.319273,27.845227196140463,4814688585.405259,1821202.2027114145,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.3943558551133187,0.9189578116202306,2
2025-11-30,North Delhi,32000000.0,27.76817172051845,8.409021375917135,69.8475485415161,4817997910.990429,11,30,6,2025,4817250984.772146,4814143390.671955,4817472878.82621,27.806699458329458,4815239231.165041,2176870.385091578,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.20129852008866114,0.9795299412524943,2
2025-12-01,North Delhi,32000000.0,27.729643982707444,5.27594470912145,71.94978954234989,4818744837.208711,12,1,0,2025,4817997910.990429,4813599117.253188,4817088747.333148,27.76817172051845,4815974334.015829,2389185.8697639755,-2.4492935982947064e-16,1.0,0.0,1.0,0.20129852008866006,0.9795299412524945,2
2025-12-02,North Delhi,32000000.0,27.691116244896435,2.142868042325765,74.05203054318369,4819491763.426993,12,2,1,2025,4818744837.208711,4813054843.834421,4816704615.840085,27.729643982707444,4816893893.957625,2315851.4654001035,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,2
2025-12-03,North Delhi,32000000.0,31.03793087757033,8.016365489314879,77.00618916196055,4819240680.411726,12,3,2,2025,4819491763.426993,4812510570.415654,4816320484.347023,27.691116244896435,4817855338.24278,1414346.9430534819,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,2
2025-12-04,North Delhi,32000000.0,34.38474551024422,13.889862936303995,79.96034778073741,4818989597.39646,12,4,3,2025,4819240680.411726,4815757132.335582,4815776210.928256,31.03793087757033,4818317118.965761,1110078.7808184566,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,2
2025-12-05,North Delhi,32000000.0,32.673492184945275,13.918433473398531,73.16035068609807,4817651351.515587,12,5,4,2025,4818989597.39646,4816504058.5538645,4815231937.509489,34.38474551024422,4818481017.960294,852610.4498707299,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,2
2025-12-06,North Delhi,32000000.0,30.96223885964632,13.947004010493067,66.36035359145875,4816313105.634714,12,6,5,2025,4817651351.515587,4817250984.772146,4814687664.090722,32.673492184945275,4818347035.226374,1112270.2063747612,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,2
2025-12-07,North Delhi,32000000.0,31.566997072104392,15.014882794712674,69.81914324985779,4817214077.738789,12,7,6,2025,4816313105.634714,4817997910.990429,4814143390.671955,30.96223885964632,4818235059.047568,1190014.3105698968,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,2
2025-12-08,North Delhi,32000000.0,32.171755284562465,16.08276157893228,73.27793290825683,4818115049.842863,12,8,0,2025,4817214077.738789,4818744837.208711,4813599117.253188,31.566997072104392,4818145089.423876,1168665.2685513056,-2.4492935982947064e-16,1.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,2
2025-12-09,North Delhi,32000000.0,32.776513497020545,17.15064036315189,76.73672256665587,4819016021.9469385,12,9,1,2025,4818115049.842863,4819491763.426993,4813054843.834421,32.171755284562465,4818077126.355296,1088372.6994724332,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,2
2025-12-10,North Delhi,32000000.0,33.38127170947862,18.218519147371495,80.19551222505491,4819916994.051013,12,10,2,2025,4819016021.9469385,4819240680.411726,4812510570.415654,32.776513497020545,4818173742.58948,1229718.3292848184,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,2
2025-12-11,North Delhi,32000000.0,33.98602992193669,19.286397931591104,83.65430188345395,4820817966.155087,12,11,3,2025,4819916994.051013,4818989597.39646,4815757132.335582,33.38127170947862,4818434938.126428,1577021.4781572104,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,2
2025-12-12,North Delhi,32000000.0,32.50439419877392,16.682488320987037,70.41360965054743,4815723011.591457,12,12,4,2025,4820817966.155087,4817651351.515587,4816504058.5538645,33.98602992193669,4818159460.994409,1876668.3447890226,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,2
2025-12-13,North Delhi,32000000.0,32.87988363274898,14.19210567351592,72.45310563132276,4816145261.707884,12,13,5,2025,4815723011.591457,4816313105.634714,4817250984.772146,32.50439419877392,4818135483.290576,1905048.1445185372,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,2
2025-12-14,North Delhi,32000000.0,33.25537306672403,11.701723026044803,74.4926016120981,4816567511.82431,12,14,6,2025,4816145261.707884,4817214077.738789,4817997910.990429,32.87988363274898,4818043116.731364,1971677.621424357,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,2
2025-12-15,North Delhi,32000000.0,33.63086250069909,9.211340378573686,76.53209759287344,4816989761.940737,12,15,0,2025,4816567511.82431,4818115049.842863,4818744837.208711,33.25537306672403,4817882361.316775,2010330.058976811,-2.4492935982947064e-16,1.0,0.0,1.0,0.10116832198743272,-0.994869323391895,2
2025-12-16,North Delhi,32000000.0,34.00635193467414,6.720957731102569,78.57159357364877,4817412012.057164,12,16,1,2025,4816989761.940737,4819016021.9469385,4819491763.426993,33.63086250069909,4817653217.046807,1950087.7759141307,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,2
2025-12-17,North Delhi,32000000.0,34.3818413686492,4.230575083631452,80.6110895544241,4817834262.173591,12,17,2,2025,4817412012.057164,4819916994.051013,4819240680.411726,34.00635193467414,4817355683.921461,1688463.9612721347,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,2
2025-12-18,North Delhi,32000000.0,34.75733080262425,1.740192436160335,82.65058553519944,4818256512.290017,12,18,3,2025,4817834262.173591,4820817966.155087,4818989597.39646,34.3818413686492,4816989761.940737,912164.5048661975,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,2
2025-12-19,North Delhi,32000000.0,32.708878396686174,5.546771191704549,81.40304438314462,4817700628.381319,12,19,4,2025,4818256512.290017,4815723011.591457,4817651351.515587,34.75733080262425,4817272278.625003,745456.170665615,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,2
2025-12-20,North Delhi,32000000.0,30.660425990748095,9.353349947248763,80.15550323108981,4817144744.47262,12,20,5,2025,4817700628.381319,4816145261.707884,4816313105.634714,32.708878396686174,4817415061.877108,568274.851818081,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,2
2025-12-21,North Delhi,32000000.0,28.611973584810016,13.159928702792977,78.907962079035,4816588860.563921,12,21,6,2025,4817144744.47262,4816567511.82431,4817214077.738789,30.660425990748095,4817418111.697053,563000.9253034592,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,2
2025-12-22,North Delhi,32000000.0,26.563521178871937,16.96650745833719,77.66042092698018,4816032976.655223,12,22,0,2025,4816588860.563921,4816989761.940737,4818115049.842863,28.611973584810016,4817281428.084837,764434.3173017055,-2.4492935982947064e-16,1.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,2
2025-12-23,North Delhi,32000000.0,26.73047993210155,15.90133313861373,76.41253279499294,4815858271.701917,12,23,1,2025,4816032976.655223,4817412012.057164,4819016021.9469385,26.563521178871937,4817059465.176944,928224.841826979,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,2
2025-12-24,North Delhi,32000000.0,26.897438685331164,14.836158818890269,75.1646446630057,4815683566.7486105,12,24,2,2025,4815858271.701917,4817834262.173591,4819916994.051013,26.73047993210155,4816752222.973375,983328.5174571695,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,2
2025-12-25,North Delhi,32000000.0,27.064397438560775,13.770984499166808,73.91675653101846,4815508861.795304,12,25,3,2025,4815683566.7486105,4818256512.290017,4820817966.155087,26.897438685331164,4816359701.474131,817124.9005840766,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,2
2025-12-26,North Delhi,32000000.0,27.23135619179039,12.705810179443347,72.66886839903123,4815334156.841998,12,26,4,2025,4815508861.795304,4817700628.381319,4815723011.591457,27.064397438560775,4816021634.111371,640284.9168819162,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,2
2025-12-27,North Delhi,32000000.0,27.39831494502,11.640635859719886,71.42098026704399,4815159451.888692,12,27,5,2025,4815334156.841998,4817144744.47262,4816145261.707884,27.23135619179039,4815738020.885096,479359.7666850656,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,2
2025-12-28,North Delhi,32000000.0,27.565273698249612,10.575461539996423,70.17309213505675,4814984746.935386,12,28,6,2025,4815159451.888692,4816588860.563921,4816567511.82431,27.39831494502,4815508861.795304,377405.8338955096,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,2
2025-12-29,North Delhi,32000000.0,27.732232451479227,9.510287220272962,68.92520400306951,4814810041.9820795,12,29,0,2025,4814984746.935386,4816032976.655223,4816989761.940737,27.565273698249612,4815334156.841998,377405.8339026467,-2.4492935982947064e-16,1.0,0.0,1.0,-0.3943558551133187,0.9189578116202306,2
2025-12-30,North Delhi,32000000.0,27.89919120470884,8.445112900549502,67.67731587108227,4814635337.028773,12,30,1,2025,4814810041.9820795,4815858271.701917,4817412012.057164,27.732232451479227,4815159451.888692,377405.8339097836,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,2
2025-12-31,North Delhi,32000000.0,28.066149957938453,7.379938580826041,66.42942773909503,4814460632.075467,12,31,2,2025,4814635337.028773,4815683566.7486105,4817834262.173591,27.89919120470884,4814984746.935386,377405.83391692064,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,2
2026-01-01,North Delhi,32000000.0,28.233108711168065,6.31476426110258,65.1815396071078,4814285927.122161,1,1,3,2026,4814460632.075467,4815508861.795304,4818256512.290017,28.066149957938453,4814810041.9820795,377405.8339240577,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,2
2026-01-02,North Delhi,32000000.0,28.40006746439768,5.249589941379119,63.93365147512055,4814111222.168855,1,2,4,2026,4814285927.122161,4815334156.841998,4817700628.381319,28.233108711168065,4814635337.028773,377405.8339311947,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,2
2026-01-03,North Delhi,32000000.0,28.56702621762729,4.184415621655656,62.68576334313331,4813936517.2155485,1,3,5,2026,4814111222.168855,4815159451.888692,4817144744.47262,28.40006746439768,4814460632.075467,377405.83393833175,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,2
2023-01-15,South Delhi,32000000.0,34.808436327023664,17.17943134508515,77.65669819311331,4817199804.358679,1,15,6,2023,4816494687.346701,4818656268.814603,4821178113.860489,35.64847494157644,4817367411.729806,619690.321541408,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,3
2023-01-16,South Delhi,32000000.0,33.968397712470896,10.70299273161829,78.57966039270283,4817904921.370657,1,16,0,2023,4817199804.358679,4818296005.236619,4820817850.282505,34.808436327023664,4817311542.606096,533678.7060731619,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.10116832198743204,-0.9948693233918952,3
