date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded,isolation_anomaly,residual,abs_residual,residual_anomaly,anomaly,anomaly_score,predicted,actual
2025-12-20,East Delhi,32000000.0,35.336086456870895,11.169938829552997,62.697641888058996,4815685521.659371,12,26,4,2025,4815234758.713764,4819418580.477255,4818206358.679628,34.84232856843079,4817127806.905929,1342762.5794442033,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,1,False,708336.6618804932,708336.6618804932,False,False,0.25080683740929743,4817957969.706143,4818666306.368024
2025-12-21,East Delhi,32000000.0,35.829844345311,11.89897646219835,62.30803233580553,4816136284.604979,12,27,5,2025,4815685521.659371,4818877344.849394,4818379533.222147,35.336086456870895,4816736226.871012,1130409.7384009943,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,1,False,732369.9890804291,732369.9890804291,False,False,0.25931652370936326,4817870107.947405,4818602477.936485
2025-12-22,East Delhi,32000000.0,36.3236022337511,12.628014094843703,61.91842278355206,4816587047.550587,12,28,6,2025,4816136284.604979,4818336109.221533,4818552707.764665,35.829844345311,4816486360.918019,884360.1295991837,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,1,False,148691.13988876343,148691.13988876343,False,False,0.05264834725239173,4817846559.691556,4817995250.831445
2025-12-23,East Delhi,32000000.0,36.81736012219121,13.357051727489058,61.5288132312986,4817037810.496194,12,29,0,2025,4816587047.550587,4817794873.593673,4818725882.307183,36.3236022337511,4816378209.04695,730589.9964387192,-2.4492935982947064e-16,1.0,0.0,1.0,-0.3943558551133187,0.9189578116202306,1,False,-615910.6582832336,615910.6582832336,False,False,0.21808076956033443,4818003934.417572,4817388023.759289
2025-12-24,East Delhi,32000000.0,36.07399765498999,9.617160402815896,62.865741623632395,4816289497.988229,12,30,1,2025,4817037810.496194,4817253637.965812,4818899056.849701,36.81736012219121,4816240474.76444,620654.1158739426,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,1,False,-663719.9956655502,663719.9956655502,False,False,0.2350090317170036,4817444516.69924,4816780796.703574
2025-12-25,East Delhi,32000000.0,35.33063518778877,5.877269078142736,64.20267001596619,4815541185.480265,12,31,2,2025,4816289497.988229,4816712402.337951,4819072231.392219,36.07399765498999,4816073158.070484,630025.7832187337,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1,False,-551044.8692207336,551044.8692207336,False,False,0.19511318326085667,4816724614.451313,4816173569.582092
2025-12-26,East Delhi,32000000.0,34.58727272058755,2.1373777534695755,65.53959840829998,4814792872.9723,1,1,3,2026,4815541185.480265,4815234758.713764,4819245405.934737,35.33063518778877,4816010031.535989,740485.9509038045,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,True,-1322739.0313940048,1322739.0313940048,False,True,0.4683535542280589,4816266218.308776,4814943479.277382
2025-07-26,North Delhi,32000000.0,28.072070819616528,2.6982419287713344,86.58058858429747,4815817692.692231,8,1,4,2025,4815837137.638847,4819467710.482352,4819497444.04431,27.834031335192797,4816879999.864596,1177462.2191401927,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,2,False,-3049100.373236656,3049100.373236656,True,True,1.3193013581917041,4816762489.214373,4813713388.841136
2025-07-27,North Delhi,32000000.0,28.31011030404026,4.047362893157001,84.9912623475109,4815798247.745614,8,2,5,2025,4815817692.692231,4818745484.902974,4819160631.502949,28.072070819616528,4816458965.984973,891419.2979976521,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,2,False,-1745433.1858997345,1745433.1858997345,False,False,0.7552235383927338,4816202932.988784,4814457499.802884
2025-07-28,North Delhi,32000000.0,28.548149788463995,5.396483857542669,83.40193611072431,4815778802.798997,8,3,6,2025,4815798247.745614,4818023259.323597,4818823818.961587,28.31011030404026,4816138329.338602,586475.8429839041,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,2,False,-469103.16117191315,469103.16117191315,False,False,0.20297411101923465,4815670713.925803,4815201610.764631
2025-07-29,North Delhi,32000000.0,28.786189272887725,6.745604821928336,81.81260987393773,4815759357.852381,8,4,0,2025,4815778802.798997,4817301033.74422,4818953253.310073,28.548149788463995,4815918089.925482,293235.8394813763,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.72479278722912,0.6889669190756866,2,False,-496378.17308712006,496378.17308712006,False,False,0.214775611743932,4816442099.8994665,4815945721.726379
2025-07-30,North Delhi,32000000.0,29.02422875731146,8.094725786314003,80.22328363715116,4815739912.905764,8,5,1,2025,4815759357.852381,4816578808.164842,4816550477.817906,28.786189272887725,4815798247.745614,42005.887205318366,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,2,False,-55940.35782241821,55940.35782241821,False,False,0.0242045787343184,4816745773.04595,4816689832.6881275
2025-07-31,North Delhi,32000000.0,29.262268241735192,9.44384675069967,78.63395740036458,4815720467.9591465,8,6,2,2025,4815739912.905764,4815856582.5854645,4818370206.939817,29.02422875731146,4815778802.798997,42005.88721054237,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,2,False,256001.98751735687,256001.98751735687,False,False,0.11076833442282046,4817177941.596589,4817433943.584106
2025-08-01,North Delhi,32000000.0,29.500307726158923,10.792967715085338,77.044631163578,4815701023.01253,8,7,3,2025,4815720467.9591465,4815837137.638847,4820189936.061729,29.262268241735192,4815759357.852381,42005.88721565602,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,2,False,481885.223692894,481885.223692894,False,False,0.20850472345575494,4817696169.322162,4818178054.545855
2025-08-02,North Delhi,32000000.0,29.738347210582656,12.142088679471005,75.45530492679143,4815681578.065913,8,8,4,2025,4815701023.01253,4815817692.692231,4819467710.482352,29.500307726158923,4815739912.905764,42005.887220880024,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,2,False,448420.46326065063,448420.46326065063,False,False,0.1940250086266387,4818473745.044342,4818922165.507603
2025-08-03,North Delhi,32000000.0,29.976386695006386,13.491209643856672,73.86597869000485,4815662133.119297,8,9,5,2025,4815681578.065913,4815798247.745614,4818745484.902974,29.738347210582656,4815720467.959147,42005.88722599366,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,2,False,559600.2243318558,559600.2243318558,False,False,0.2421308732521997,4819106676.179251,4819666276.403583
2025-08-04,North Delhi,32000000.0,30.21442617943012,14.84033060824234,72.27665245321828,4815642688.17268,8,10,6,2025,4815662133.119297,4815778802.798997,4818023259.323597,29.976386695006386,4815701023.01253,42005.88723145679,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,2,False,834403.2235803604,834403.2235803604,False,False,0.3610341318415052,4819575984.273285,4820410387.496865
2025-08-05,North Delhi,32000000.0,30.452465663853854,16.189451572628005,70.68732621643169,4815623243.226063,8,11,0,2025,4815642688.17268,4815759357.852381,4817301033.74422,30.21442617943012,4815681578.065913,42005.8872366808,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.7907757369376989,-0.6121059825476626,2,False,971891.3395662308,971891.3395662308,False,False,0.4205232387753092,4820182606.855975,4821154498.195541
2025-08-06,North Delhi,32000000.0,30.690505148277584,17.538572537013675,69.09799997964511,4815603798.279447,8,12,1,2025,4815623243.226063,4815739912.905764,4816578808.164842,30.452465663853854,4815662133.119296,42005.887241794444,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,2,False,1094543.5264148712,1094543.5264148712,False,False,0.47359305507749455,4820804065.630875,4821898609.1572895
2025-08-07,North Delhi,32000000.0,30.928544632701318,18.88769350139934,67.50867374285853,4815584353.332829,8,13,2,2025,4815603798.279447,4815720467.9591465,4815856582.5854645,30.690505148277584,4815642688.17268,42005.887247257575,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,2,False,-190204.26691913605,190204.26691913605,False,False,0.08229861826880473,4821373903.422372,4821183699.155453
2025-08-08,North Delhi,32000000.0,31.88893483907901,17.36185648941166,76.23718566557017,4819154016.189116,8,14,3,2025,4815584353.332829,4815701023.01253,4815837137.638847,30.928544632701318,4816135972.912192,1331246.2590325845,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,2,False,-948894.1367425919,948894.1367425919,False,False,0.4105726837899283,4821417683.027287,4820468788.890544
2025-08-09,North Delhi,32000000.0,32.8493250454567,15.836019477423983,84.9656975882818,4822723679.045402,8,15,4,2025,4819154016.189116,4815681578.065913,4815817692.692231,31.88893483907901,4817141987.337832,2791064.3687192826,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,2,False,-1020166.0508050919,1020166.0508050919,False,False,0.44141100379044884,4820774044.67644,4819753878.625635
2025-08-10,North Delhi,32000000.0,31.58423174403839,10.439504143056084,79.18267888687487,4820131697.0715885,8,16,5,2025,4822723679.045402,4815662133.119297,4815798247.745614,32.8493250454567,4817780496.473875,2905018.078780538,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,2,False,-1054594.3771476746,1054594.3771476746,False,False,0.45630763956627324,4820093562.8694105,4819038968.492263
2025-08-11,North Delhi,32000000.0,30.31913844262008,5.0429888086881824,73.39966018546795,4817539715.097775,8,17,6,2025,4820131697.0715885,4815642688.17268,4815778802.798997,31.58423174403839,4818051500.320317,2757064.561362504,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,2,False,-933767.9079723358,933767.9079723358,False,False,0.4040277847318059,4819257826.135326,4818324058.227354
2025-08-12,North Delhi,32000000.0,29.76382466200926,4.184839137366625,69.43322301575161,4816467234.037762,8,18,0,2025,4817539715.097775,4815623243.226063,4815759357.852381,30.31913844262008,4818172070.436274,2649532.5701376856,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4853019625310808,-0.8743466161445822,2,False,-542971.5765790939,542971.5765790939,False,False,0.23493589936492734,4818152119.621235,4817609148.044656
2025-08-13,North Delhi,32000000.0,29.208510881398443,3.3266894660450674,65.46678584603525,4815394752.977749,8,19,1,2025,4816467234.037762,4815603798.279447,4815739912.905764,29.76382466200926,4818142206.821746,2684255.47054527,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,2,False,-636697.9929685593,636697.9929685593,False,False,0.27548995574379403,4817150046.787723,4816513348.794754
2025-08-14,North Delhi,32000000.0,28.653197100787622,2.46853979472351,61.50034867631891,4814322271.917735,8,20,2,2025,4815394752.977749,4815584353.332829,4815720467.9591465,29.208510881398443,4817961909.476732,2916993.3967108824,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,2,False,-1839355.9688796997,1839355.9688796997,False,False,0.7958625597376029,4817256905.464407,4815417549.495527
2025-08-15,North Delhi,32000000.0,27.04402467135913,4.839804147423889,63.15984660123092,4815029836.438802,8,21,3,2025,4814322271.917735,4819154016.189116,4815701023.01253,28.653197100787622,4817372740.940973,3049568.2699953667,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,2,False,1197856.1279716492,1197856.1279716492,False,False,0.5182949142712905,4817029072.735318,4818226928.86329
2025-08-16,North Delhi,32000000.0,25.434852241930635,7.211068500124269,64.81934452614293,4815737400.959869,8,22,4,2025,4815029836.438802,4822723679.045402,4815681578.065913,27.04402467135913,4816374701.214469,1952281.357239136,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,2,False,3193065.7422361374,3193065.7422361374,True,True,1.3815930782415653,4815048076.063496,4818241141.805732
2025-08-17,North Delhi,32000000.0,23.82567981250214,9.58233285282465,66.47884245105493,4816444965.480936,8,23,5,2025,4815737400.959869,4820131697.0715885,4815662133.119297,25.434852241930635,4815848025.272947,1065881.5875531018,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,2,False,2406622.371334076,2406622.371334076,True,True,1.0413104766981554,4815450387.947985,4817857010.319319
2025-08-18,North Delhi,32000000.0,22.216507383073647,11.953597205525028,68.13834037596695,4817152530.002003,8,24,6,2025,4816444965.480936,4817539715.097775,4815642688.17268,23.82567981250214,4815792713.116408,969116.7313754505,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9884683243281114,0.15142777750457667,2,False,90125.4414844513,90125.4414844513,False,False,0.03899596694215973,4817382753.380632,4817472878.822117
2025-08-19,North Delhi,32000000.0,39.4290803880393,4.823403833122523,76.93086879342707,4820888190.462231,8,25,0,2025,4817152530.002003,4816467234.037762,4815623243.226063,22.216507383073647,4816424278.319903,2173779.8147722455,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9377521321470804,0.3473052528448203,2,True,-1002736.0372953415,1002736.0372953415,False,True,0.43386929060233775,4818091483.367604,4817088747.330309
2025-08-20,North Delhi,32000000.0,35.465655765107954,9.579797536750526,82.78375745513384,4819268637.827236,8,26,1,2025,4820888190.462231,4815394752.977749,4815603798.279447,39.4290803880393,4816977690.441259,2353667.912108933,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8486442574947509,0.5289640103269624,2,False,-1567231.8946313858,1567231.8946313858,False,False,0.678118433009704,4818271847.766017,4816704615.871386
2025-08-21,North Delhi,32000000.0,31.5022311421766,14.33619124037853,88.63664611684061,4817649085.192241,8,27,2,2025,4819268637.827236,4814322271.917735,4815584353.332829,35.465655765107954,4817452949.480474,2043564.7424272904,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.72479278722912,0.6889669190756865,2,False,-2021599.948899269,2021599.948899269,False,False,0.8747168777103679,4818342084.295593,4816320484.346694
2025-08-22,North Delhi,32000000.0,33.67141440544279,15.3950875799311,88.83302036635122,4819066800.089069,8,28,3,2025,4817649085.192241,4815029836.438802,4819154016.189116,31.5022311421766,4818029658.57337,1801010.1086241219,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5712682150947924,0.8207634412072763,2,False,-2798712.8621730804,2798712.8621730804,True,True,1.210962326023419,4818574923.805485,4815776210.943312
2025-08-23,North Delhi,32000000.0,35.84059766870897,16.45398391948367,89.02939461586185,4820484514.985897,8,29,4,2025,4819066800.089069,4815737400.959869,4822723679.045402,33.67141440544279,4818707817.719945,1683963.6135705775,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306,2,False,-865540.391283989,865540.391283989,False,False,0.374506731170216,4816097477.799678,4815231937.408394
2025-08-24,North Delhi,32000000.0,38.00978093197516,17.51288025903624,89.22576886537246,4821902229.882726,8,30,5,2025,4820484514.985897,4816444965.480936,4820131697.0715885,35.84059766870897,4819487426.9202,1724511.331030923,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.20129852008866114,0.9795299412524943,2,False,-1134199.745332718,1134199.745332718,False,False,0.4907517238895435,4815821863.88188,4814687664.136547
2025-08-25,North Delhi,32000000.0,38.19432101408575,9.464715648748784,81.53870653471799,4819082237.293334,8,31,6,2025,4821902229.882726,4817152530.002003,4817539715.097775,38.00978093197516,4819763099.39039,1415633.1813271153,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,2,False,-1655644.1802501678,1655644.1802501678,False,False,0.7163731423402055,4815799034.781878,4814143390.601628
2025-08-26,North Delhi,32000000.0,33.33664838128315,9.783210149117124,83.29850551125647,4818886902.866093,9,1,0,2025,4819082237.293334,4820888190.462231,4816467234.037762,38.19432101408575,4819477201.162371,1351161.8257543037,-1.0,-1.8369701987210297e-16,0.0,1.0,0.20129852008866006,0.9795299412524945,2,False,-1997398.0091753006,1997398.0091753006,False,False,0.8642450506006517,4815596515.338957,4813599117.329782
2025-08-27,North Delhi,32000000.0,28.478975748480547,10.101704649485463,85.05830448779494,4818691568.43885,9,2,1,2025,4818886902.866093,4819268637.827236,4815394752.977749,33.33664838128315,4819394762.678315,1383231.5461867682,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,2,False,-2167972.128098488,2167972.128098488,False,False,0.938049989507544,4815222816.186033,4813054844.057935
2025-08-28,North Delhi,32000000.0,23.621303115677946,10.420199149853802,86.81810346433342,4818496234.011609,9,3,2,2025,4818691568.43885,4817649085.192241,4814322271.917735,28.478975748480547,4819515783.938226,1234059.5558448874,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,2,False,-2266926.5521564484,2266926.5521564484,False,False,0.9808661287218016,4814777496.812101,4812510570.259945
2025-08-29,North Delhi,32000000.0,18.763630482875342,10.738693650222142,88.5779024408719,4818300899.584368,9,4,3,2025,4818496234.011609,4819066800.089069,4815029836.438802,23.621303115677946,4819406369.580411,1311994.3412494566,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,2,False,1363102.518606186,1363102.518606186,False,False,0.5897946226816768,4814394029.806551,4815757132.325157
2025-08-30,North Delhi,32000000.0,41.2737405027202,7.168709965165695,61.8894785863813,4815498281.486976,9,5,4,2025,4818300899.584368,4820484514.985897,4815737400.959869,18.763630482875342,4818694050.509137,1865785.8364287068,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,2,True,2286768.2098083496,2286768.2098083496,False,True,0.9894513252337619,4814217290.339011,4816504058.54882
2025-08-31,North Delhi,32000000.0,36.492106875242015,8.163997923232188,64.88046110591091,4815718941.574018,9,6,5,2025,4815498281.486976,4821902229.882726,4816444965.480936,41.2737405027202,4817810723.607892,1526648.5136901797,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,2,False,656694.20525074,656694.20525074,False,False,0.28414202579505543,4816594290.567231,4817250984.772482
2025-09-01,North Delhi,32000000.0,31.710473247763822,9.159285881298683,67.87144362544052,4815939601.661058,9,7,6,2025,4815718941.574018,4819082237.293334,4817152530.002003,36.492106875242015,4817361775.660425,1552278.141801763,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,2,False,921080.7485704422,921080.7485704422,False,False,0.39853823549379735,4817076830.247573,4817997910.996143
2025-09-02,North Delhi,32000000.0,26.928839620285633,10.154573839365176,70.86242614497014,4816160261.7481,9,8,0,2025,4815939601.661058,4818886902.866093,4820888190.462231,31.710473247763822,4816972255.500711,1444122.8930525593,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9987165071710528,-0.05064916883871264,2,False,568940.2565879822,568940.2565879822,False,False,0.2461721692847018,4818175896.963218,4818744837.219806
2025-09-03,North Delhi,32000000.0,22.147205992807443,11.149861797431669,73.85340866449975,4816380921.835142,9,9,1,2025,4816160261.7481,4818691568.43885,4819268637.827236,26.928839620285633,4816642163.128753,1234494.3153701369,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,2,False,736235.1866340637,736235.1866340637,False,False,0.31855825088623746,4818755528.256833,4819491763.443467
2025-09-04,North Delhi,32000000.0,25.10474181951963,12.419753016612008,71.65194172263449,4816524059.960873,9,10,2,2025,4816380921.835142,4818496234.011609,4817649085.192241,22.147205992807443,4816360423.978647,927774.0535660508,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,2,False,-10052.759288787842,10052.759288787842,False,False,0.004349682647276594,4819250733.195857,4819240680.436568
2025-09-05,North Delhi,32000000.0,28.062277646231816,13.689644235792349,69.45047478076924,4816667198.086603,9,11,3,2025,4816524059.960873,4818300899.584368,4819066800.089069,25.10474181951963,4816127038.050396,430497.77452577074,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,2,False,-803939.2563858032,803939.2563858032,False,False,0.3478528165760377,4819793536.686055,4818989597.429669
2025-09-06,North Delhi,32000000.0,31.019813472944005,14.959535454972688,67.24900783890398,4816810336.212334,9,12,4,2025,4816667198.086603,4815498281.486976,4820484514.985897,28.062277646231816,4816314474.439733,395306.7932911357,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,2,False,-1731096.4188928604,1731096.4188928604,False,False,0.7490202279506545,4819382447.940075,4817651351.521182
2025-09-07,North Delhi,32000000.0,33.97734929965619,16.22942667415303,65.04754089703873,4816953474.338063,9,13,5,2025,4816810336.212334,4815718941.574018,4821902229.882726,31.019813472944005,4816490836.263167,359059.3710120004,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,2,False,-1147037.0857973099,1147037.0857973099,False,False,0.49630625428780895,4817460142.665608,4816313105.579811
2025-09-08,North Delhi,32000000.0,36.93488512636838,17.49931789333337,62.846073955173466,4817096612.463794,9,14,6,2025,4816953474.338063,4815939601.661058,4819082237.293334,33.97734929965619,4816656123.520701,327975.575210445,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,2,False,871024.3184022903,871024.3184022903,False,False,0.37687954662716316,4816343053.400309,4817214077.718711
2025-09-09,North Delhi,32000000.0,39.89242095308057,18.769209112513707,60.64460701330821,4817239750.589524,9,15,0,2025,4817096612.463794,4816160261.7481,4818886902.866093,36.93488512636838,4816810336.212333,309213.6924795045,-1.0,-1.8369701987210297e-16,0.0,1.0,0.10116832198743272,-0.994869323391895,2,True,1646524.6514129639,1646524.6514129639,False,True,0.712427254928103,4816468525.189755,4818115049.841168
2025-09-10,North Delhi,32000000.0,38.666842186832476,17.514043028189533,60.98578154814979,4816676517.205119,9,16,1,2025,4817239750.589524,4816380921.835142,4818691568.43885,39.89242095308057,4816852564.122331,256484.92170430144,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,2,False,1947438.2578601837,1947438.2578601837,False,False,0.8426281932667663,4817068583.672883,4819016021.930743
2025-09-11,North Delhi,32000000.0,37.441263420584384,16.258876943865364,61.326956082991366,4816113283.820715,9,17,2,2025,4816676517.205119,4816524059.960873,4818496234.011609,38.666842186832476,4816793881.816593,367247.00579512416,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,2,False,2384286.3938598633,2384286.3938598633,True,True,1.0316460242987129,4817532707.610015,4819916994.003875
2025-09-12,North Delhi,32000000.0,36.2156846543363,15.00371085954119,61.668130617832944,4815550050.43631,9,18,3,2025,4816113283.820715,4816667198.086603,4818300899.584368,37.441263420584384,4816634289.295122,600277.9223525008,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,2,False,2622653.3692379,2622653.3692379,True,True,1.1347839456097355,4818195312.707769,4820817966.077007
2025-09-13,North Delhi,32000000.0,34.99010588808821,13.74854477521702,62.00930515267452,4814986817.051905,9,19,4,2025,4815550050.43631,4816810336.212334,4815498281.486976,36.2156846543363,4816373786.557919,853438.3444725439,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,2,False,-3387556.0063533783,3387556.0063533783,True,True,1.4657461851242242,4819110567.535998,4815723011.529645
2025-09-14,North Delhi,32000000.0,33.76452712184012,12.493378690892847,62.3504796875161,4814423583.6675,9,20,5,2025,4814986817.051905,4816953474.338063,4815718941.574018,34.99010588808821,4816012373.604981,1074171.0121793295,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,2,False,-979713.776889801,979713.776889801,False,False,0.42390789356592895,4817124975.52753,4816145261.75064
2025-09-15,North Delhi,32000000.0,32.53894835559203,11.238212606568675,62.69165422235767,4813860350.283095,9,21,6,2025,4814423583.6675,4817096612.463794,4815939601.661058,33.76452712184012,4815550050.43631,1216723.1723945208,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,2,False,612069.3509292603,612069.3509292603,False,False,0.26483350075199813,4815955442.489169,4816567511.840098
2025-09-16,North Delhi,32000000.0,31.313369589343935,9.983046522244504,63.03282875719925,4813297116.89869,9,22,0,2025,4813860350.283095,4817239750.589524,4816160261.7481,32.53894835559203,4814986817.051905,1216723.1723997449,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9680771188662041,-0.2506525322587213,2,False,215420.6769285202,215420.6769285202,False,False,0.09320939190751737,4816774341.252628,4816989761.929557
2025-09-17,North Delhi,32000000.0,30.087790823095844,8.727880437920332,63.374003292040825,4812733883.514285,9,23,1,2025,4813297116.89869,4816676517.205119,4816380921.835142,31.313369589343935,4814423583.6675005,1216723.1724049689,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,2,False,13756.644558906555,13756.644558906555,False,False,0.005952299901318232,4817398255.407341,4817412012.0519
2025-09-18,North Delhi,32000000.0,28.862212056847756,7.47271435359616,63.7151778268824,4812170650.129881,9,24,2,2025,4812733883.514285,4816113283.820715,4816524059.960873,30.087790823095844,4813860350.283095,1216723.1724098434,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,2,False,130159.1025390625,130159.1025390625,False,False,0.05631794947390223,4817704103.071703,4817834262.174242
2025-09-19,North Delhi,32000000.0,27.636633290599665,6.217548269271989,64.05635236172398,4811607416.745476,9,25,3,2025,4812170650.129881,4815550050.43631,4816667198.086603,28.862212056847756,4813297116.89869,1216723.1724150674,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,2,False,371743.11610126495,371743.11610126495,False,False,0.1608478363899205,4817884769.180484,4818256512.296585
2025-09-20,North Delhi,32000000.0,38.17191867458443,15.5648078485428,79.95775118100156,4818438152.399376,9,26,4,2025,4811607416.745476,4814986817.051905,4816810336.212334,27.636633290599665,4813790164.805471,2264066.3054390666,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,2,True,-398425.06572818756,398425.06572818756,False,True,0.1723927276932641,4818099053.453389,4817700628.387661
